Coindcx_name,Base_currency_short_name,Target_currency_short_name,Target_currency_name,Base_currency_name,Min_quantity,Max_quantity,Min_price,Max_price,Min_notional,Base_currency_precision,Target_currency_precision,Step,order_types,Symbol,Ecode,Max_leverage,Max_leverage_short,Pair,Status
PYRUSDT,USDT,PYR,Vulcan Forged PYR,Tether,0.001,9222449.0,0.75,18.75,10.0,2,3,0.001,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",PYRUSDT,B,1.0,0.0,B-PYR_USDT,active
QTUMBTC,BTC,QTUM,Qtum,Bitcoin,0.1,90000000.0,2.102e-05,0.0005255,0.0001,7,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",QTUMBTC,B,1.0,0.0,B-QTUM_BTC,active
SOLBTC,BTC,SOL,Solana,Bitcoin,0.01,90000000.0,0.00015798,0.0039495,0.0001,7,2,0.01,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",SOLBTC,B,9.0,0.0,B-SOL_BTC,active
QTUMUSDT,USDT,QTUM,Qtum,Tether,0.1,90000.0,0.6308,15.77,10.0,3,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",QTUMUSDT,B,1.0,0.0,B-QTUM_USDT,active
THETAUSDT,USDT,THETA,Theta Token,Tether,0.1,90000.0,0.2074,5.185,10.0,3,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",THETAUSDT,B,4.0,0.0,B-THETA_USDT,active
RADUSDT,USDT,RAD,Radicle,Tether,0.1,92141578.0,0.3706,9.265,10.0,3,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",RADUSDT,B,2.0,0.0,B-RAD_USDT,active
REEFUSDT,USDT,REEF,Reef,Tether,1.0,92141578.0,0.0005598,0.013995,10.0,6,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",REEFUSDT,B,1.0,0.0,B-REEF_USDT,active
RENBTC,BTC,REN,Ren,Bitcoin,1.0,90000000.0,6.56e-07,1.64e-05,0.0001,8,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",RENBTC,B,3.0,0.0,B-REN_BTC,active
RENUSDT,USDT,REN,Ren,Tether,1.0,9000000.0,0.0200886,0.502215,10.0,6,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",RENUSDT,B,1.0,0.0,B-REN_USDT,active
REQBTC,BTC,REQ,Request,Bitcoin,1.0,90000000.0,7.34e-07,1.835e-05,0.0001,8,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",REQBTC,B,2.0,0.0,B-REQ_BTC,active
ROSEUSDT,USDT,ROSE,Oasis Network,Tether,0.1,9000000.0,0.01202,0.3005,10.0,5,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",ROSEUSDT,B,1.0,0.0,B-ROSE_USDT,active
RUNEBTC,BTC,RUNE,THORChain,Bitcoin,0.1,90000000.0,1.066e-05,0.0002665,0.0001,7,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",RUNEBTC,B,4.0,0.0,B-RUNE_BTC,active
SKLBTC,BTC,SKL,SKALE Network,Bitcoin,1.0,90000000.0,2.68e-07,6.7e-06,0.0001,8,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",SKLBTC,B,1.0,0.0,B-SKL_BTC,active
SUSHIUSDT,USDT,SUSHI,Sushi,Tether,0.1,90000.0,0.2202,5.505,10.0,3,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",SUSHIUSDT,B,6.0,0.0,B-SUSHI_USDT,active
RUNEUSDT,USDT,RUNE,THORChain,Tether,0.1,90000.0,0.3208,8.02,10.0,3,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",RUNEUSDT,B,4.0,0.0,B-RUNE_USDT,active
TFUELBTC,BTC,TFUEL,Theta Fuel,Bitcoin,1.0,90000000.0,3.62e-07,9.05e-06,0.0001,8,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",TFUELBTC,B,2.0,0.0,B-TFUEL_BTC,active
RVNUSDT,USDT,RVN,Ravencoin,Tether,0.1,9000000.0,0.005126,0.12815,10.0,5,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",RVNUSDT,B,1.0,0.0,B-RVN_USDT,active
SANDBTC,BTC,SAND,The Sandbox,Bitcoin,1.0,90000000.0,4.208e-06,0.0001052,0.0001,8,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",SANDBTC,B,4.0,0.0,B-SAND_BTC,active
SANDUSDT,USDT,SAND,The Sandbox,Tether,1.0,9000000.0,0.126,3.15,10.0,4,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",SANDUSDT,B,5.0,0.0,B-SAND_USDT,active
SKLUSDT,USDT,SKL,SKALE Network,Tether,1.0,9000000.0,0.008054,0.20135,10.0,5,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",SKLUSDT,B,1.0,0.0,B-SKL_USDT,active
SCETH,ETH,SC,Siacoin,Ethereum,1.0,90000000.0,4.5e-07,1.125e-05,0.005,8,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",SCETH,B,1.0,0.0,B-SC_ETH,active
SNXUSDT,USDT,SNX,Synthetix Network Token,Tether,0.1,90000.0,0.5162,12.905,10.0,3,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",SNXUSDT,B,3.0,0.0,B-SNX_USDT,active
SCUSDT,USDT,SC,Siacoin,Tether,1.0,92141578.0,0.000844,0.0211,10.0,5,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",SCUSDT,B,1.0,0.0,B-SC_USDT,active
SNXBTC,BTC,SNX,Synthetix Network Token,Bitcoin,0.1,90000000.0,1.718e-05,0.0004295,0.0001,7,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",SNXBTC,B,1.0,0.0,B-SNX_BTC,active
SOLUSDT,USDT,SOL,Solana,Tether,0.01,90000.0,4.772,119.3,5.0,2,2,0.01,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",SOLUSDT,B,10.0,0.0,B-SOL_USDT,active
STMXUSDT,USDT,STMX,StormX,Tether,1.0,92141578.0,0.0011798,0.029495,10.0,6,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",STMXUSDT,B,1.0,0.0,B-STMX_USDT,active
STORJUSDT,USDT,STORJ,Storj,Tether,1.0,900000.0,0.07778,1.9445,10.0,4,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",STORJUSDT,B,1.0,0.0,B-STORJ_USDT,active
STPTUSDT,USDT,STPT,STP Network,Tether,0.1,9000000.0,0.011454,0.28635,10.0,5,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",STPTUSDT,B,1.0,0.0,B-STPT_USDT,active
STXBTC,BTC,STX,Stacks,Bitcoin,0.1,90000000.0,6.23e-06,0.00015575,0.0001,8,1,0.1,"['market_order', 'limit_order']",STXBTC,B,4.0,0.0,B-STX_BTC,active
ILVUSDT,USDT,ILV,Illuvium,Tether,0.001,922327.0,11.616,290.4,10.0,2,3,0.001,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",ILVUSDT,B,1.0,0.0,B-ILV_USDT,active
STXUSDT,USDT,STX,Stacks,Tether,0.1,900000.0,0.18654,4.6635,10.0,4,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",STXUSDT,B,3.0,0.0,B-STX_USDT,active
UNFIUSDT,USDT,UNFI,Unifi Protocol DAO,Tether,0.1,90000.0,1.0036,25.09,10.0,3,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",UNFIUSDT,B,1.0,0.0,B-UNFI_USDT,active
SUNUSDT,USDT,SUN,SUN,Tether,1.0,92141578.0,0.001224,0.0306,10.0,5,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",SUNUSDT,B,1.0,0.0,B-SUN_USDT,active
SUSHIBTC,BTC,SUSHI,Sushi,Bitcoin,0.1,90000000.0,7.42e-06,0.0001855,0.0001,7,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",SUSHIBTC,B,1.0,0.0,B-SUSHI_BTC,active
TFUELUSDT,USDT,TFUEL,Theta Fuel,Tether,1.0,9000000.0,0.01084,0.271,10.0,4,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",TFUELUSDT,B,1.0,0.0,B-TFUEL_USDT,active
SXPBTC,BTC,SXP,Solar,Bitcoin,0.1,90000000.0,3.822e-06,9.555e-05,0.0001,8,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",SXPBTC,B,1.0,0.0,B-SXP_BTC,active
UNIBTC,BTC,UNI,Uniswap,Bitcoin,0.01,90000000.0,3.894e-05,0.0009735,0.0001,7,2,0.01,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",UNIBTC,B,2.0,0.0,B-UNI_BTC,active
SXPUSDT,USDT,SXP,Solar,Tether,0.1,922327.0,0.11614,2.9035,10.0,4,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",SXPUSDT,B,1.0,0.0,B-SXP_USDT,active
SYSUSDT,USDT,SYS,Syscoin,Tether,1.0,92141578.0,0.0331,0.8275,10.0,4,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",SYSUSDT,B,1.0,0.0,B-SYS_USDT,active
THETABTC,BTC,THETA,Theta Token,Bitcoin,0.1,90000000.0,6.9e-06,0.0001725,0.0001,7,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",THETABTC,B,1.0,0.0,B-THETA_BTC,active
TKOBTC,BTC,TKO,Toko Token,Bitcoin,0.1,90000000.0,2.336e-06,5.84e-05,0.0001,8,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",TKOBTC,B,2.0,0.0,B-TKO_BTC,active
BIFIUSDT,USDT,BIFI,Beefy.Finance,Tether,0.001,90000.0,0.1,100000.0,10.0,1,3,0.001,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",BIFIUSDT,B,,,B-BIFI_USDT,active
TOMOUSDT,USDT,TOMO,TomoChain,Tether,0.1,900000.0,0.137,3.4250000000000007,10.0,4,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",TOMOUSDT,B,1.0,0.0,B-TOMO_USDT,active
TRBBTC,BTC,TRB,Tellor,Bitcoin,0.01,10000000.0,0.0001012,0.00253,0.0001,6,2,0.01,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",TRBBTC,B,1.0,0.0,B-TRB_BTC,active
TROYUSDT,USDT,TROY,Troy Token,Tether,1.0,92141578.0,0.0007124,0.01781,10.0,6,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",TROYUSDT,B,1.0,0.0,B-TROY_USDT,active
TRXBTC,BTC,TRX,Tron,Bitcoin,1.0,90000000.0,4.32e-07,1.08e-05,0.0001,8,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",TRXBTC,B,10.0,0.0,B-TRX_BTC,active
TRXETH,ETH,TRX,Tron,Ethereum,1.0,90000000.0,6.846e-06,0.00017115,0.005,8,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",TRXETH,B,3.0,0.0,B-TRX_ETH,active
XVGUSDT,USDT,XVG,Verge,Tether,1.0,9222449.0,1e-06,10000.0,10.0,6,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",XVGUSDT,B,,,B-XVG_USDT,active
TWTUSDT,USDT,TWT,Trust Wallet Token,Tether,1.0,900000.0,0.24254,6.0635,10.0,4,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",TWTUSDT,B,1.0,0.0,B-TWT_USDT,active
UMABTC,BTC,UMA,UMA,Bitcoin,0.1,9000000.0,1.392e-05,0.000348,0.0001,7,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",UMABTC,B,2.0,0.0,B-UMA_BTC,active
UMAUSDT,USDT,UMA,UMA,Tether,0.1,90000.0,0.4134,10.335,10.0,3,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",UMAUSDT,B,1.0,0.0,B-UMA_USDT,active
UNFIBTC,BTC,UNFI,Unifi Protocol DAO,Bitcoin,0.1,90000000.0,3.332e-05,0.000833,0.0001,7,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",UNFIBTC,B,2.0,0.0,B-UNFI_BTC,active
UTKBTC,BTC,UTK,Utrust,Bitcoin,1.0,90000000.0,7.24e-07,1.81e-05,0.0001,8,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",UTKBTC,B,2.0,0.0,B-UTK_BTC,active
UTKUSDT,USDT,UTK,Utrust,Tether,1.0,900000.0,0.02172,0.543,10.0,4,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",UTKUSDT,B,1.0,0.0,B-UTK_USDT,active
VETBTC,BTC,VET,VeChain,Bitcoin,1.0,90000000.0,1.64e-07,4.1e-06,0.0001,8,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",VETBTC,B,10.0,0.0,B-VET_BTC,active
VETETH,ETH,VET,VeChain,Ethereum,1.0,90000000.0,2.606e-06,6.515e-05,0.005,8,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",VETETH,B,2.0,0.0,B-VET_ETH,active
VETUSDT,USDT,VET,VeChain,Tether,0.1,9000000.0,0.00488,0.122,10.0,5,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",VETUSDT,B,4.0,0.0,B-VET_USDT,active
VIBBTC,BTC,VIB,Viberate,Bitcoin,1.0,90000000.0,5.94e-07,1.485e-05,0.0001,8,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",VIBBTC,B,2.0,0.0,B-VIB_BTC,active
WANBTC,BTC,WAN,Wanchain,Bitcoin,1.0,90000000.0,1.768e-06,4.42e-05,0.0001,8,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",WANBTC,B,2.0,0.0,B-WAN_BTC,active
COTIINR,INR,COTI,COTI,Indian Rupee,0.0,10000000.0,1.593,14.337,100.0,3,1,0.1,['limit_order'],COTIINR,I,,,I-COTI_INR,active
WANUSDT,USDT,WAN,Wanchain,Tether,1.0,900000.0,0.0531,1.3275,10.0,4,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",WANUSDT,B,1.0,0.0,B-WAN_USDT,active
WAVESBTC,BTC,WAVES,Waves,Bitcoin,0.01,90000000.0,1.408e-05,0.000352,0.0001,7,2,0.01,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",WAVESBTC,B,3.0,0.0,B-WAVES_BTC,active
WAVESETH,ETH,WAVES,Waves,Ethereum,0.01,90000000.0,0.0002254,0.005635,0.005,6,2,0.01,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",WAVESETH,B,1.0,0.0,B-WAVES_ETH,active
QUICKUSDT,USDT,QUICK,QuickSwap,Tether,0.001,922327.0,0.008976,0.2244,10.0,5,0,0.001,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",QUICKUSDT,B,,,B-QUICK_USDT,active
MKRINR,INR,MKR,Maker,Indian Rupee,1e-07,10000000.0,38016.57,342149.13,100.0,2,4,0.0001,['limit_order'],MKRINR,I,,,I-MKR_INR,active
AXSINR,INR,AXS,Axie Infinity,Indian Rupee,1e-05,10000000.0,180.65333333333334,1625.88,100.0,2,2,0.01,['limit_order'],AXSINR,I,,,I-AXS_INR,active
XDBINR,INR,XDB,DigitalBits,Indian Rupee,0.0,10000000.0,0.009533333333333333,0.0858,100.0,4,1,0.1,"['market_order', 'limit_order']",XDBINR,I,,,I-XDB_INR,active
LRCINR,INR,LRC,Loopring,Indian Rupee,0.001,10000000.0,6.858333333333333,61.725,100.0,3,2,0.001,['limit_order'],LRCINR,I,,,I-LRC_INR,active
DOTINR,INR,DOT,Polkadot,Indian Rupee,0.01,1000.0,153.61333333333334,1382.52,100.0,2,2,0.01,"['market_order', 'limit_order']",DOTINR,I,,,I-DOT_INR,active
XRPINR,INR,XRP,Ripple,Indian Rupee,1.0,25000.0,19.33,173.97,100.0,2,0,1.0,"['market_order', 'limit_order']",XRPINR,I,,,I-XRP_INR,active
SOLINR,INR,SOL,Solana,Indian Rupee,0.01,10000000.0,1596.3333333333333,14367.0,100.0,2,3,0.01,"['market_order', 'limit_order']",SOLINR,I,,,I-SOL_INR,active
OOKIINR,INR,OOKI,Ooki Protocol,Indian Rupee,0.0,10000000.0,0.06963333333333334,0.6267,100.0,4,0,0.0001,"['market_order', 'limit_order']",OOKIINR,I,,,I-OOKI_INR,active
ETHINR,INR,ETH,Ethereum,Indian Rupee,1e-07,20.0,60163.98,541475.82,100.0,2,4,0.0001,"['market_order', 'limit_order']",ETHINR,I,,,I-ETH_INR,active
ZRXINR,INR,ZRX,0x,Indian Rupee,0.001,10000000.0,10.451,94.059,100.0,3,2,0.001,['limit_order'],ZRXINR,I,,,I-ZRX_INR,active
IOTXINR,INR,IOTX,IoTeX,Indian Rupee,0.01,10000000.0,0.7593333333333333,6.834,100.0,3,1,0.01,['limit_order'],IOTXINR,I,,,I-IOTX_INR,active
LEVERINR,INR,LEVER,LeverFi,Indian Rupee,0.0,10000000.0,0.044283333333333334,0.39855,100.0,5,0,1.0,['limit_order'],LEVERINR,I,,,I-LEVER_INR,active
LINKINR,INR,LINK,Chainlink,Indian Rupee,0.01,1000.0,430.48333333333335,3874.35,100.0,2,6,0.01,"['market_order', 'limit_order']",LINKINR,I,,,I-LINK_INR,active
GMTINR,INR,GMT,STEPN,Indian Rupee,1e-05,100000000.0,6.61,59.49,100.0,3,1,0.1,['limit_order'],GMTINR,I,,,I-GMT_INR,active
SHIBINR,INR,SHIB,SHIBA INU,Indian Rupee,100000.0,1000000000.0,0.000263333333333333,0.00237,100.0,6,0,1.0,"['market_order', 'limit_order']",SHIBINR,I,,,I-SHIB_INR,active
BTTCINR,INR,BTTC,BitTorrent,Indian Rupee,0.0001,1000000000.0,1.3866666666667e-05,0.0001248,100.0,7,1,1.0,['limit_order'],BTTCINR,I,,,I-BTTC_INR,active
1INCHBTC,BTC,1INCH,1inch,Bitcoin,0.1,90000000.0,3.518e-06,8.795e-05,0.0001,8,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",1INCHBTC,B,2.0,0.0,B-1INCH_BTC,active
AAVEBTC,BTC,AAVE,Aave,Bitcoin,0.001,92141578.0,0.0005148,0.01287,0.0001,6,3,0.001,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",AAVEBTC,B,2.0,0.0,B-AAVE_BTC,active
BTCINR,INR,BTC,Bitcoin,Indian Rupee,1e-05,2.0,1085268.68,9767418.12,100.0,2,5,1e-05,"['market_order', 'limit_order']",BTCINR,I,,,I-BTC_INR,active
USDTINR,INR,USDT,Tether,Indian Rupee,0.01,100000.0,29.10333333333333,261.93,100.0,2,2,0.01,"['market_order', 'limit_order']",USDTINR,I,,,I-USDT_INR,active
MATICINR,INR,MATIC,Polygon,Indian Rupee,0.01,100000.0,23.953,215.577,100.0,3,2,0.1,"['market_order', 'limit_order']",MATICINR,I,,,I-MATIC_INR,active
MEMEINR,INR,MEME,Memecoin,Indian Rupee,0.0,10000000.0,0.65666,5.90994,100.0,5,0,1.0,['limit_order'],MEMEINR,I,,,I-MEME_INR,active
YFIINR,INR,YFI,yearn.finance,Indian Rupee,0.0001,1.0,253331.33333333334,2279982.0,100.0,0,5,1e-05,['limit_order'],YFIINR,I,,,I-YFI_INR,active
SPAUSDT,USDT,SPA,Sperax,Tether,0.1,99999999.0,0.001576333333333333,0.014187,1e-07,6,4,0.0001,"['market_order', 'limit_order']",SPAUSDT,KC,,,KC-SPA_USDT,active
AAVEUSDT,USDT,AAVE,Aave,Tether,0.001,900000.0,15.480000000000002,387.00000000000006,10.0,1,3,0.001,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",AAVEUSDT,B,15.0,0.0,B-AAVE_USDT,active
ADABTC,BTC,ADA,Cardano,Bitcoin,0.1,90000000.0,2.634e-06,6.585e-05,0.0001,8,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",ADABTC,B,15.0,0.0,B-ADA_BTC,active
OVRUSDT,USDT,OVR,OVR,Tether,0.1,99999999.0,0.08883333333333333,0.7995,1e-05,4,4,0.0001,"['market_order', 'limit_order']",OVRUSDT,KC,,,KC-OVR_USDT,active
LTOBTC,BTC,LTO,LTO Network,Bitcoin,1.0,90000000.0,7.14e-07,1.785e-05,0.0001,8,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",LTOBTC,B,,,B-LTO_BTC,active
EGLDBNB,BNB,EGLD,Elrond eGold,Binance Coin,0.01,900000.0,0.02528,0.632,0.05,4,2,0.01,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",EGLDBNB,B,,,B-EGLD_BNB,active
ENSBNB,BNB,ENS,Ethereum Name Service,Binance Coin,0.01,92141578.0,0.00806,0.2015,0.05,5,2,0.01,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",ENSBNB,B,,,B-ENS_BNB,active
LINABTC,BTC,LINA,Linear Finance,Bitcoin,1.0,90000000.0,9.4e-08,2.35e-06,0.0001,8,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",LINABTC,B,,,B-LINA_BTC,active
BNXUSDT,USDT,BNX,BinaryX,Tether,0.1,9222449.0,0.11299999999999998,2.8249999999999993,10.0,3,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",BNXUSDT,B,0.0,0.0,B-BNX_USDT,active
ASTUSDT,USDT,AST,Airswap Token,Tether,1.0,92141578.0,0.0001,1000.0,10.0,4,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",ASTUSDT,B,,,B-AST_USDT,active
PLABTC,BTC,PLA,PlayDapp,Bitcoin,0.01,92141578.0,1.516e-06,3.79e-05,0.0001,8,2,0.01,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",PLABTC,B,,,B-PLA_BTC,active
JSTBTC,BTC,JST,JUST,Bitcoin,1.0,90000000.0,1.84e-07,4.6e-06,0.0001,8,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",JSTBTC,B,2.0,0.0,B-JST_BTC,active
NULSUSDT,USDT,NULS,Nuls,Tether,1.0,900000.0,0.05366,1.3415,10.0,4,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",NULSUSDT,B,1.0,0.0,B-NULS_USDT,active
1INCHUSDT,USDT,1INCH,1inch,Tether,0.1,900000.0,0.1058,2.645,10.0,3,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",1INCHUSDT,B,10.0,0.0,B-1INCH_USDT,active
OXTBTC,BTC,OXT,Orchid,Bitcoin,1.0,90000000.0,5.96e-07,1.49e-05,0.0001,8,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",OXTBTC,B,0.0,,B-OXT_BTC,active
RAREBTC,BTC,RARE,SuperRare,Bitcoin,0.1,92141578.0,8.22e-07,2.055e-05,0.0001,8,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",RAREBTC,B,,,B-RARE_BTC,active
MDXBTC,BTC,MDX,Mdex,Bitcoin,0.1,92141578.0,5.94e-07,1.485e-05,0.0001,8,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",MDXBTC,B,,,B-MDX_BTC,active
ALGOBNB,BNB,ALGO,Algorand,Binance Coin,1.0,9000000.0,0.0001344,0.00336,0.05,6,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",ALGOBNB,B,,,B-ALGO_BNB,active
RNDRBTC,BTC,RNDR,Render Token,Bitcoin,0.01,92141578.0,1.05e-05,0.0002625,0.0001,7,2,0.01,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",RNDRBTC,B,,,B-RNDR_BTC,active
FIOUSDT,USDT,FIO,FIO Protocol,Tether,1.0,9222449.0,0.0069,0.1725,10.0,4,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",FIOUSDT,B,0.0,0.0,B-FIO_USDT,active
HIGHBTC,BTC,HIGH,Highstreet,Bitcoin,0.001,92141578.0,1.3608e-05,0.0003402,0.0001,8,3,0.001,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",HIGHBTC,B,,,B-HIGH_BTC,active
TORNBUSD,BUSD,TORN,Tornado Cash,Binance USD,0.01,922327.0,1.524,38.1,10.0,2,2,0.01,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",TORNBUSD,B,,,B-TORN_BUSD,active
WTCBTC,BTC,WTC,Walton Chain,Bitcoin,1.0,9000000.0,1.416e-06,3.54e-05,0.0001,8,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",WTCBTC,B,0.0,0.0,B-WTC_BTC,active
TRBUSDT,USDT,TRB,Tellor,Tether,0.01,90000.0,20.0,500.0,10.0,2,2,0.01,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",TRBUSDT,B,1.0,0.0,B-TRB_USDT,active
KOKUSDT,USDT,KOK,KOK,Tether,0.1,3220611.0,0.002323333333333333,0.02091,10.0,5,4,0.0001,['limit_order'],KOKUSDT,H,,,H-KOK_USDT,active
ETNUSDT,USDT,ETN,Electroneum,Tether,1.0,399361022.0,0.000585666666666667,0.005271,10.0,6,4,0.0001,['limit_order'],ETNUSDT,H,,,H-ETN_USDT,active
BBCUSDT,USDT,BBC,BULL BTC CLUB,Tether,1.0,46598322.0,0.000964666666666667,0.008682,10.0,6,4,0.0001,['limit_order'],BBCUSDT,H,,,H-BBC_USDT,active
ATAUSDT,USDT,ATA,Automata Network,Tether,1.0,9222449.0,0.03382,0.8455,10.0,4,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",ATAUSDT,B,,,B-ATA_USDT,active
ADAETH,ETH,ADA,Cardano,Ethereum,0.1,90000000.0,4.222e-05,0.0010555,0.005,7,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",ADAETH,B,3.0,0.0,B-ADA_ETH,active
ADAUSDT,USDT,ADA,Cardano,Tether,0.1,900000.0,0.0791,1.9775,5.0,4,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",ADAUSDT,B,15.0,0.0,B-ADA_USDT,active
AERGOBTC,BTC,AERGO,Aergo,Bitcoin,1.0,90000000.0,9.32e-07,2.33e-05,0.0001,8,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",AERGOBTC,B,2.0,0.0,B-AERGO_BTC,active
ARDRUSDT,USDT,ARDR,Ardor,Tether,1.0,9000000.0,0.0186,0.465,10.0,4,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",ARDRUSDT,B,0.0,0.0,B-ARDR_USDT,active
ALGOBTC,BTC,ALGO,Algorand,Bitcoin,1.0,90000000.0,1.43e-06,3.575e-05,0.0001,8,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",ALGOBTC,B,3.0,0.0,B-ALGO_BTC,active
ALGOUSDT,USDT,ALGO,Algorand,Tether,1.0,922327.0,0.04298,1.0745,10.0,4,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",ALGOUSDT,B,7.0,0.0,B-ALGO_USDT,active
ALICEBTC,BTC,ALICE,MyNeighborAlice,Bitcoin,0.01,90000000.0,1.096e-05,0.000274,0.0001,7,2,0.01,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",ALICEBTC,B,1.0,0.0,B-ALICE_BTC,active
